Date,Ticker,Open,High,Low,Close,Volume,Returns,Log_Returns
2023-03-17,GVR,14395.0,14491.0,14203.0,14299.0,1286065,,0.0033625250596351
2023-03-20,GVR,14203.0,14299.0,13675.0,13771.0,1912547,,-0.0376246730057213
2023-03-21,GVR,13819.0,13963.0,13531.0,13867.0,1120010,,0.0069469850267383
2023-03-22,GVR,13963.0,14059.0,13867.0,13915.0,1128503,,0.0034554782061269
2023-03-23,GVR,13723.0,13963.0,13723.0,13915.0,835233,,0.0
2023-03-24,GVR,14059.0,14443.0,14011.0,14203.0,2474920,,0.0204858149211369
2023-03-27,GVR,14299.0,14395.0,14203.0,14299.0,1528916,,0.0067363948517192
2023-03-28,GVR,14443.0,14539.0,14203.0,14203.0,2684573,,-0.0067363948517192
2023-03-29,GVR,14203.0,14251.0,14011.0,14155.0,1237612,,-0.0033852913351281
2023-03-30,GVR,14395.0,14395.0,14107.0,14107.0,1527041,,-0.0033967904714976
2023-03-31,GVR,14107.0,14874.0,14059.0,14874.0,5445097,,0.0529435941887432
2023-04-03,GVR,15114.0,15306.0,14970.0,15306.0,3792289,,0.0286301861066209
2023-04-04,GVR,15258.0,15306.0,15066.0,15306.0,2975933,,0.0
2023-04-05,GVR,15258.0,15690.0,15162.0,15546.0,3493402,,0.0155584624202985
2023-04-06,GVR,15642.0,15738.0,14970.0,14970.0,4859467,,-0.0377551723764909
2023-04-07,GVR,15066.0,15258.0,14874.0,15258.0,2323859,,0.0190557572365005
2023-04-10,GVR,15450.0,15642.0,15258.0,15258.0,3130634,,0.0
2023-04-11,GVR,15258.0,15594.0,15066.0,15594.0,2590794,,0.0217822692193706
2023-04-12,GVR,15882.0,16122.0,15642.0,15690.0,4955606,,0.0061373418575329
2023-04-13,GVR,15738.0,15786.0,15306.0,15306.0,2229457,,-0.0247786583572118
2023-04-14,GVR,15354.0,15402.0,14682.0,14682.0,4568242,,-0.0416226546991397
2023-04-17,GVR,14682.0,14874.0,14586.0,14778.0,1376296,,0.0065173346778663
2023-04-18,GVR,14874.0,14970.0,14682.0,14874.0,1661235,,0.0064751339146526
2023-04-19,GVR,14970.0,15018.0,14395.0,14443.0,1690681,,-0.0294048541620787
2023-04-20,GVR,14251.0,14682.0,14251.0,14539.0,1198876,,0.0066248258302588
2023-04-21,GVR,14491.0,14730.0,14491.0,14491.0,1201899,,-0.0033069268855014
2023-04-24,GVR,14539.0,14682.0,14347.0,14682.0,758310,,0.0130944866248024
2023-04-25,GVR,14730.0,14874.0,14443.0,14491.0,1300439,,-0.0130944866248025
2023-04-26,GVR,14491.0,14730.0,14395.0,14730.0,1124824,,0.0163584634107518
2023-04-27,GVR,14826.0,15162.0,14730.0,14826.0,2552525,,0.0064961657599892
2023-04-28,GVR,14922.0,15066.0,14874.0,14922.0,1442282,,0.0064542378147946
2023-05-04,GVR,14778.0,15162.0,14778.0,15066.0,2126902,,0.0096039153541803
2023-05-05,GVR,15066.0,15114.0,14826.0,14874.0,1471044,,-0.0128258271223944
2023-05-08,GVR,14922.0,15594.0,14922.0,15546.0,4532918,,0.0441886485269194
2023-05-09,GVR,15642.0,15834.0,15498.0,15498.0,3003650,,-0.0030923874662695
2023-05-10,GVR,15594.0,16170.0,15594.0,16170.0,7680764,,0.042446690247257
2023-05-11,GVR,16218.0,16266.0,15978.0,16026.0,3501262,,-0.0089452702331366
2023-05-12,GVR,15978.0,16602.0,15882.0,16122.0,4278619,,0.0059723955055304
2023-05-15,GVR,16314.0,16314.0,15498.0,15498.0,4436417,,-0.0394738155196506
2023-05-16,GVR,15546.0,15642.0,15114.0,15354.0,4175626,,-0.0093349569360517
2023-05-17,GVR,15498.0,15546.0,15210.0,15210.0,2517642,,-0.0094229201345052
2023-05-18,GVR,15258.0,15450.0,15162.0,15210.0,2303863,,0.0
2023-05-19,GVR,15258.0,15594.0,15210.0,15594.0,2491687,,0.0249331186162067
2023-05-22,GVR,15642.0,15978.0,15594.0,15834.0,2542534,,0.0152733018618337
2023-05-23,GVR,15882.0,15930.0,15594.0,15738.0,2721414,,-0.0060813566364503
2023-05-24,GVR,15834.0,15834.0,15450.0,15450.0,2388897,,-0.0184691667690371
2023-05-25,GVR,15402.0,16170.0,15402.0,16074.0,5278322,,0.0395940564467722
2023-05-26,GVR,16314.0,16698.0,16170.0,16506.0,5413047,,0.0265208913799658
2023-05-29,GVR,16506.0,17465.0,16362.0,17465.0,6082897,,0.0564749270883028
2023-05-30,GVR,17561.0,17753.0,17130.0,17657.0,4575927,,0.0109334270618659
2023-05-31,GVR,17705.0,17705.0,17273.0,17465.0,3138011,,-0.0109334270618658
2023-06-01,GVR,17609.0,18137.0,17369.0,18041.0,4253773,,0.0324480672118705
2023-06-02,GVR,18185.0,18233.0,17849.0,18137.0,2718094,,0.0053071051646202
2023-06-05,GVR,18041.0,18137.0,17465.0,17609.0,5242682,,-0.0295439156566452
2023-06-06,GVR,17465.0,18041.0,17369.0,17993.0,2652837,,0.0215726583917406
2023-06-07,GVR,18137.0,18137.0,17705.0,17801.0,3305239,,-0.0107281578750857
2023-06-08,GVR,17945.0,18521.0,17273.0,17273.0,6662740,,-0.0301100467841485
2023-06-09,GVR,17321.0,17513.0,16890.0,17321.0,3482808,,0.0027750494769956
2023-06-12,GVR,17369.0,17465.0,16986.0,17417.0,3929322,,0.0055271025615049
2023-06-13,GVR,17513.0,17657.0,17321.0,17657.0,2888187,,0.0136855645710132
2023-06-14,GVR,17753.0,17897.0,17178.0,17178.0,3037737,,-0.0275028099766281
2023-06-15,GVR,17225.0,17465.0,17082.0,17321.0,2114167,,0.00829014284411
2023-06-16,GVR,17513.0,17801.0,17082.0,17082.0,4287569,,-0.0138943606641875
2023-06-19,GVR,17130.0,17417.0,16986.0,17178.0,1976746,,0.0056042178200774
2023-06-20,GVR,17273.0,18041.0,17273.0,18041.0,3514721,,0.0490174501266329
2023-06-21,GVR,18137.0,18713.0,17897.0,18713.0,7491888,,0.0365715240249855
2023-06-22,GVR,18857.0,18857.0,18425.0,18569.0,2913150,,-0.0077249458771929
2023-06-23,GVR,18569.0,18713.0,18185.0,18233.0,3352488,,-0.018260384561391
2023-06-26,GVR,18233.0,18809.0,17753.0,18809.0,4849821,,0.0311023396315998
2023-06-27,GVR,18905.0,19097.0,18665.0,18809.0,3249798,,0.0
2023-06-28,GVR,18809.0,19001.0,18377.0,18521.0,2681900,,-0.0154302552480028
2023-06-29,GVR,18329.0,18617.0,18185.0,18281.0,2832257,,-0.0130429543157164
2023-06-30,GVR,18377.0,18617.0,18089.0,18617.0,3109014,,0.0182128726648118
2023-07-03,GVR,18761.0,19337.0,18665.0,19337.0,5805807,,0.0379452172786949
2023-07-04,GVR,19289.0,19481.0,19145.0,19481.0,2822469,,0.0074192725306122
2023-07-05,GVR,19529.0,19864.0,19289.0,19289.0,5029729,,-0.0099046463569638
2023-07-06,GVR,19289.0,19912.0,19145.0,19864.0,4825362,,0.0293740629637622
2023-07-07,GVR,19769.0,20440.0,19577.0,20392.0,3954540,,0.0262336188679488
2023-07-10,GVR,20392.0,20728.0,20200.0,20392.0,4115941,,0.0
2023-07-11,GVR,20536.0,20824.0,20392.0,20632.0,3499014,,0.0117006015052294
2023-07-12,GVR,20728.0,20728.0,20344.0,20728.0,3023086,,0.0046421746807652
2023-07-13,GVR,20632.0,20824.0,20536.0,20776.0,2505400,,0.0023130311006383
2023-07-14,GVR,20824.0,20824.0,20488.0,20728.0,2386637,,-0.0023130311006385
2023-07-17,GVR,20632.0,21400.0,20584.0,21112.0,2699195,,0.0183561559412141
2023-07-18,GVR,21208.0,21208.0,20824.0,20968.0,1472994,,-0.0068441331799176
2023-07-19,GVR,20920.0,21400.0,20824.0,20824.0,3177695,,-0.006891298328841
2023-07-20,GVR,20824.0,20920.0,20200.0,20632.0,3170221,,-0.0092628991132206
2023-07-21,GVR,20728.0,21352.0,20488.0,21112.0,2070748,,0.0229983306219792
2023-07-24,GVR,21304.0,21592.0,21016.0,21304.0,1993405,,0.0090532493106081
2023-07-25,GVR,21304.0,21400.0,20920.0,20920.0,2336673,,-0.0181892093149089
2023-07-26,GVR,20920.0,21016.0,20632.0,20728.0,2299821,,-0.0092201959369133
2023-07-27,GVR,20680.0,20920.0,20584.0,20824.0,2588108,,0.0046207244324554
2023-07-28,GVR,20872.0,21256.0,20680.0,21112.0,3956235,,0.0137354315087586
2023-07-31,GVR,21400.0,21688.0,21112.0,21448.0,2666234,,0.0157898017326352
2023-08-01,GVR,21496.0,21640.0,21064.0,21112.0,3020641,,-0.0157898017326351
2023-08-02,GVR,20920.0,21112.0,20824.0,21016.0,2040633,,-0.0045575468177842
2023-08-03,GVR,21016.0,21448.0,20824.0,20920.0,1908215,,-0.0045784131865165
2023-08-04,GVR,21016.0,21112.0,20776.0,21016.0,2348220,,0.0045784131865165
2023-08-07,GVR,21112.0,21880.0,21112.0,21784.0,4318394,,0.0358917029882198
2023-08-08,GVR,21880.0,21928.0,21448.0,21688.0,2682817,,-0.004416643175094
2023-08-09,GVR,21592.0,21784.0,21256.0,21256.0,2607167,,-0.020119903738852
2023-08-10,GVR,21160.0,21352.0,20584.0,20584.0,3054230,,-0.0321251334780693
2023-08-11,GVR,20584.0,20776.0,19673.0,20248.0,3907310,,-0.0164580517366201
2023-08-14,GVR,20536.0,20776.0,20296.0,20680.0,2159423,,0.0211110263974053
2023-08-15,GVR,20728.0,20968.0,20584.0,20584.0,2437392,,-0.0046529746607853
2023-08-16,GVR,20488.0,20776.0,20488.0,20488.0,2035917,,-0.0046747260822189
2023-08-17,GVR,20632.0,20824.0,20392.0,20440.0,2629784,,-0.0023455835617204
2023-08-18,GVR,20392.0,20440.0,19049.0,19049.0,4870113,,-0.0704791585789427
2023-08-21,GVR,18713.0,18761.0,18089.0,18521.0,3049842,,-0.0281093833158963
2023-08-22,GVR,18329.0,18713.0,17465.0,18281.0,2987559,,-0.0130429543157164
2023-08-23,GVR,18713.0,18809.0,18377.0,18425.0,1001652,,0.0078461689504522
2023-08-24,GVR,18425.0,19049.0,18377.0,19001.0,1837707,,0.0307831712849946
2023-08-25,GVR,19001.0,19145.0,18809.0,18857.0,1643485,,-0.0076074116156093
2023-08-28,GVR,19001.0,19433.0,18857.0,19385.0,2408126,,0.0276153733781068
2023-08-29,GVR,19625.0,20008.0,19529.0,19817.0,2320360,,0.0220405840621834
2023-08-30,GVR,19817.0,20008.0,19385.0,19864.0,2165064,,0.0023688930207896
2023-08-31,GVR,20008.0,20968.0,19912.0,20968.0,5977340,,0.0540884178152398
2023-09-05,GVR,21352.0,21448.0,20968.0,21112.0,3269992,,0.0068441331799176
2023-09-06,GVR,21256.0,21304.0,20776.0,21112.0,3422885,,0.0
2023-09-07,GVR,21304.0,21928.0,21304.0,21496.0,5153171,,0.0180252721121671
2023-09-08,GVR,21256.0,22264.0,21256.0,21784.0,3405303,,0.0133088840582683
2023-09-11,GVR,22312.0,22312.0,20872.0,20872.0,4407696,,-0.0427672075370311
2023-09-12,GVR,21016.0,21784.0,20776.0,21784.0,2385856,,0.0427672075370311
2023-09-13,GVR,21880.0,22264.0,21304.0,21400.0,5667562,,-0.0177848333436526
2023-09-14,GVR,21544.0,21592.0,21064.0,21112.0,2619325,,-0.0135493228267829
2023-09-15,GVR,21400.0,22072.0,21016.0,21688.0,3131372,,0.0269175129953414
2023-09-18,GVR,21832.0,21880.0,20680.0,21256.0,4331747,,-0.020119903738852
2023-09-19,GVR,21160.0,21400.0,20824.0,21400.0,2540947,,0.0067517135702933
2023-09-20,GVR,21544.0,22168.0,21304.0,22168.0,6507179,,0.0352588855328714
2023-09-21,GVR,22360.0,22743.0,22120.0,22264.0,4685217,,0.0043212166629122
2023-09-22,GVR,21976.0,21976.0,20968.0,20968.0,5376967,,-0.0599735582024844
2023-09-25,GVR,20920.0,21496.0,19529.0,19529.0,4891590,,-0.0710969257204599
2023-09-26,GVR,19481.0,19960.0,18185.0,18185.0,7148840,,-0.0713034618616929
2023-09-27,GVR,18329.0,19049.0,17801.0,19049.0,4360241,,0.0464175283176087
2023-09-28,GVR,19049.0,19049.0,18617.0,18809.0,2073689,,-0.0126791280678935
2023-09-29,GVR,19097.0,19337.0,18713.0,18713.0,1956612,,-0.005117009193016
2023-10-02,GVR,18905.0,19577.0,18713.0,19577.0,2741282,,0.045136938298754
2023-10-03,GVR,19193.0,19337.0,18233.0,18233.0,3931917,,-0.071122268737338
2023-10-04,GVR,18281.0,18953.0,18041.0,18713.0,2047354,,0.025985330438584
2023-10-05,GVR,18905.0,19481.0,18857.0,19001.0,4017096,,0.0152731398647433
2023-10-06,GVR,19001.0,19529.0,18665.0,19385.0,2400329,,0.0200079617624974
2023-10-09,GVR,19577.0,19817.0,19241.0,19577.0,2436722,,0.009855836671513
2023-10-10,GVR,19817.0,19817.0,19241.0,19241.0,3351018,,-0.0173119888555263
2023-10-11,GVR,19289.0,19864.0,19241.0,19864.0,2187608,,0.0318656292669862
2023-10-12,GVR,19912.0,20296.0,19912.0,20008.0,3523396,,0.0072231453694524
2023-10-13,GVR,19817.0,20584.0,19769.0,20536.0,4294356,,0.0260472499935214
2023-10-16,GVR,20584.0,21064.0,20440.0,20584.0,3659405,,0.0023346314106037
2023-10-17,GVR,20776.0,21016.0,19385.0,19385.0,3993122,,-0.0600145038565506
2023-10-18,GVR,19769.0,20152.0,18713.0,19193.0,3601228,,-0.0099539418991514
2023-10-19,GVR,19049.0,19673.0,18905.0,19193.0,3131399,,0.0
2023-10-20,GVR,19289.0,19864.0,18665.0,19673.0,2896796,,0.0247015080703875
2023-10-23,GVR,19721.0,19769.0,18761.0,18953.0,2483134,,-0.0372849069499654
2023-10-24,GVR,19097.0,19673.0,18905.0,19625.0,1732473,,0.034842033324309
2023-10-25,GVR,19721.0,20056.0,19673.0,19673.0,2487317,,0.0024428736256563
2023-10-26,GVR,19193.0,19481.0,18329.0,18329.0,4304203,,-0.0707626323044178
2023-10-27,GVR,18713.0,18713.0,17561.0,18521.0,1472355,,0.0104207184509537
2023-10-30,GVR,18521.0,18521.0,17273.0,17273.0,2345732,,-0.0697606347295172
2023-10-31,GVR,17465.0,17465.0,16170.0,16218.0,2314022,,-0.0630228521887817
2023-11-01,GVR,16218.0,16698.0,15786.0,16602.0,1479989,,0.0234014335104782
2023-11-02,GVR,16842.0,17753.0,16842.0,17753.0,2148977,,0.0670313456918167
2023-11-03,GVR,17897.0,17945.0,17465.0,17753.0,1245921,,0.0
2023-11-06,GVR,17849.0,18041.0,17513.0,17753.0,939545,,0.0
2023-11-07,GVR,17609.0,18185.0,17417.0,17705.0,1632416,,-0.0027074301607935
2023-11-08,GVR,17753.0,18905.0,17609.0,18905.0,2533465,,0.0655793517790291
2023-11-09,GVR,19097.0,19385.0,18809.0,18905.0,2562806,,0.0
2023-11-10,GVR,18521.0,19145.0,18521.0,18569.0,2241643,,-0.0179329137244376
2023-11-13,GVR,18713.0,18857.0,18377.0,18665.0,1634086,,0.0051565887480885
2023-11-14,GVR,19001.0,19001.0,18569.0,18905.0,1361626,,0.0127763249763489
2023-11-15,GVR,19625.0,19625.0,19049.0,19049.0,2589671,,0.0075881694136648
2023-11-16,GVR,19244.0,19244.0,18950.0,19244.0,936719,,0.0101847170806463
2023-11-17,GVR,19341.0,19878.0,18657.0,18999.0,3492775,,-0.0128129776348043
2023-11-20,GVR,18755.0,19634.0,18560.0,19537.0,2993351,,0.0279237574070954
2023-11-21,GVR,19830.0,19830.0,19390.0,19585.0,1339010,,0.0024538635082962
2023-11-22,GVR,19634.0,19732.0,19341.0,19683.0,3150811,,0.0049913519130554
2023-11-23,GVR,19878.0,19878.0,18853.0,18853.0,2777357,,-0.0430832666064041
2023-11-24,GVR,18853.0,19097.0,18316.0,19097.0,2201679,,0.0128592022288308
2023-11-27,GVR,19146.0,19341.0,18853.0,18853.0,1345519,,-0.0128592022288309
2023-11-28,GVR,18950.0,19146.0,18462.0,19146.0,1256509,,0.0154217640997153
2023-11-29,GVR,19244.0,19439.0,19097.0,19390.0,1370165,,0.0126636527303988
2023-11-30,GVR,19341.0,19927.0,19341.0,19537.0,3409592,,0.007552634354938
2023-12-01,GVR,19537.0,19732.0,19341.0,19683.0,1180241,,0.0074452154213516
2023-12-04,GVR,19878.0,20367.0,19830.0,20123.0,3142349,,0.022108120453381
2023-12-05,GVR,20172.0,20367.0,19976.0,20123.0,2610430,,0.0
2023-12-06,GVR,20220.0,20318.0,20025.0,20318.0,1854398,,0.0096437531851219
2023-12-07,GVR,20318.0,20318.0,19488.0,19732.0,3410614,,-0.0292655092978614
2023-12-08,GVR,19732.0,19927.0,19537.0,19585.0,1284664,,-0.0074777162536971
2023-12-11,GVR,19683.0,19878.0,19537.0,19878.0,1128982,,0.0148496254280191
2023-12-12,GVR,19976.0,20220.0,19878.0,19878.0,1283996,,0.0
2023-12-13,GVR,19878.0,20074.0,19488.0,19488.0,1918512,,-0.0198147010183273
2023-12-14,GVR,19683.0,19732.0,19341.0,19390.0,1055474,,-0.005041422272926
2023-12-15,GVR,19390.0,19634.0,19195.0,19439.0,961930,,0.0025238881254154
2023-12-18,GVR,19439.0,19439.0,18999.0,18999.0,1003737,,-0.0228950111775728
2023-12-19,GVR,18999.0,19146.0,18755.0,19146.0,1244340,,0.0077074703217585
2023-12-20,GVR,19195.0,19390.0,19048.0,19292.0,789545,,0.007596685682564
2023-12-21,GVR,19244.0,19488.0,19195.0,19439.0,958317,,0.0075908551732503
2023-12-22,GVR,19585.0,19781.0,19439.0,19781.0,1996294,,0.0174405236539631
2023-12-25,GVR,19830.0,19927.0,19585.0,19732.0,1477756,,-0.002480197662447
2023-12-26,GVR,19781.0,20025.0,19732.0,19830.0,1790753,,0.0049542591602126
2023-12-27,GVR,19830.0,20025.0,19732.0,19781.0,1276099,,-0.0024740614977658
2023-12-28,GVR,19878.0,20025.0,19683.0,19830.0,1830464,,0.0024740614977658
2023-12-29,GVR,19976.0,20806.0,19976.0,20709.0,7485872,,0.0433724458577435
2024-01-02,GVR,20953.0,20953.0,20416.0,20465.0,2681890,,-0.0118522784450819
2024-01-03,GVR,20416.0,21393.0,20318.0,21100.0,4321988,,0.0305569305376544
2024-01-04,GVR,21002.0,21246.0,20904.0,20904.0,2913195,,-0.0093325122637094
2024-01-05,GVR,21002.0,21441.0,20953.0,21295.0,2869417,,0.0185317751568655
2024-01-08,GVR,21490.0,21490.0,21002.0,21002.0,1879255,,-0.0138546320913752
2024-01-09,GVR,21148.0,21148.0,20513.0,20904.0,3127599,,-0.0046771430654903
2024-01-10,GVR,20855.0,21100.0,20611.0,21100.0,1653803,,0.0093325122637093
2024-01-11,GVR,21100.0,21148.0,20660.0,20709.0,1700122,,-0.0187046520925725
2024-01-12,GVR,20513.0,20709.0,19830.0,19927.0,3547100,,-0.038492792339001
2024-01-15,GVR,20074.0,20416.0,19927.0,20074.0,2018225,,0.0073498493411614
2024-01-16,GVR,20025.0,20465.0,20025.0,20465.0,1320362,,0.0192906645527577
2024-01-17,GVR,20465.0,20953.0,20416.0,20709.0,2064038,,0.0118522784450817
2024-01-18,GVR,20709.0,20904.0,20465.0,20611.0,1785284,,-0.0047434745282878
2024-01-19,GVR,20611.0,21148.0,20611.0,20806.0,2035242,,0.0094164927875431
2024-01-22,GVR,20953.0,20953.0,20367.0,20562.0,2143545,,-0.0117966945281767
2024-01-23,GVR,20465.0,20562.0,20318.0,20416.0,1485782,,-0.0071258049581474
2024-01-24,GVR,20367.0,20806.0,20367.0,20416.0,1074604,,0.0
2024-01-25,GVR,20416.0,20513.0,20318.0,20416.0,664267,,0.0
2024-01-26,GVR,20513.0,20953.0,20465.0,20953.0,2436649,,0.0259629270445916
2024-01-29,GVR,21100.0,22174.0,21100.0,21979.0,6730869,,0.0478056178281656
2024-01-30,GVR,21979.0,22760.0,21734.0,22418.0,3699669,,0.0197767555637669
2024-01-31,GVR,22565.0,22565.0,21490.0,21881.0,4075054,,-0.0242455272503893
2024-02-01,GVR,21930.0,23395.0,21930.0,23395.0,5951322,,0.0669036439696652
2024-02-02,GVR,23932.0,24323.0,23688.0,24030.0,5670173,,0.026780725430198
2024-02-05,GVR,24225.0,24763.0,23737.0,24470.0,5142493,,0.0181448277062026
2024-02-06,GVR,24470.0,24958.0,24225.0,24616.0,2649482,,0.0059487605651605
2024-02-07,GVR,24616.0,24811.0,24372.0,24763.0,2758053,,0.0059539656233883
2024-02-15,GVR,24811.0,24958.0,24177.0,24372.0,4640893,,-0.0159156712568812
2024-02-16,GVR,24323.0,26033.0,24274.0,26033.0,7575594,,0.0659300316119982
2024-02-19,GVR,26326.0,27547.0,26179.0,26179.0,5354890,,0.0055925986569591
2024-02-20,GVR,26277.0,27547.0,25739.0,27547.0,5441175,,0.0509360740924931
2024-02-21,GVR,27595.0,27840.0,27058.0,27498.0,3978147,,-0.0017803619926566
2024-02-22,GVR,27449.0,27644.0,27107.0,27302.0,2742218,,-0.0071533151742559
2024-02-23,GVR,27449.0,27644.0,26179.0,26912.0,5828216,,-0.0143876757902484
2024-02-26,GVR,26863.0,28426.0,26667.0,28133.0,7031061,,0.0443709807318399
2024-02-27,GVR,28230.0,28719.0,27986.0,28230.0,3319996,,0.0034419777430205
2024-02-28,GVR,28230.0,29207.0,27791.0,28230.0,5554165,,0.0
2024-02-29,GVR,28230.0,28230.0,27498.0,27937.0,4999963,,-0.0104332671434877
2024-03-01,GVR,27937.0,28572.0,27351.0,28475.0,4189691,,0.0190745342113357
2024-03-04,GVR,28963.0,30038.0,28768.0,29110.0,6029394,,0.0220552484242861
2024-03-05,GVR,28816.0,29256.0,28670.0,29012.0,2288960,,-0.0033722202563659
2024-03-06,GVR,28865.0,28963.0,28133.0,28230.0,3516363,,-0.027324295235768
2024-03-07,GVR,28182.0,28523.0,27986.0,28426.0,3416035,,0.006918977051422
2024-03-08,GVR,28914.0,29110.0,27840.0,28328.0,5531822,,-0.0034535045072174
2024-03-11,GVR,28328.0,29647.0,28328.0,28865.0,5769843,,0.0187790737032942
2024-03-12,GVR,28865.0,30868.0,28816.0,30868.0,9494505,,0.0670902600824596
2024-03-13,GVR,31454.0,32235.0,31063.0,31552.0,3677330,,0.0219169298248682
2024-03-14,GVR,31552.0,32382.0,31063.0,32040.0,4829823,,0.0153481437799335
2024-03-15,GVR,32040.0,33798.0,31649.0,33798.0,5680581,,0.0534165069404734
2024-03-18,GVR,33798.0,34971.0,31454.0,31796.0,13921542,,-0.0610611334297657
2024-03-19,GVR,31991.0,33115.0,31161.0,31796.0,5440927,,0.0
2024-03-20,GVR,31893.0,32235.0,31454.0,32040.0,4026589,,0.0076446264892922
2024-03-21,GVR,32528.0,32626.0,31845.0,32480.0,4066537,,0.0136393930933187
2024-03-22,GVR,32626.0,32919.0,31991.0,32480.0,5649200,,0.0
2024-03-25,GVR,32040.0,32431.0,30868.0,31161.0,6123029,,-0.0414572023796931
2024-03-26,GVR,31161.0,33261.0,31112.0,33115.0,5041959,,0.0608190390231587
2024-03-27,GVR,33115.0,33115.0,32235.0,32626.0,2582849,,-0.0148768354228318
2024-03-28,GVR,32773.0,32821.0,32235.0,32284.0,3196256,,-0.010537765051985
2024-03-29,GVR,32235.0,32919.0,32138.0,32382.0,3229674,,0.0030309614024349
2024-04-01,GVR,32382.0,32577.0,31893.0,32187.0,3764524,,-0.0060400685418418
2024-04-02,GVR,32040.0,34433.0,31991.0,34433.0,10184749,,0.0674527625457971
2024-04-03,GVR,34238.0,34384.0,33456.0,33456.0,3902337,,-0.0287842641822383
2024-04-04,GVR,33359.0,33603.0,32333.0,32333.0,5223942,,-0.0341427621824961
2024-04-05,GVR,32040.0,32235.0,30770.0,30770.0,7356049,,-0.0495481911698311
2024-04-08,GVR,30868.0,31649.0,30575.0,30966.0,3620190,,0.0063496390606946
2024-04-09,GVR,31259.0,31600.0,30868.0,31552.0,2031205,,0.0187471500255798
2024-04-10,GVR,31698.0,31747.0,30868.0,30917.0,2557102,,-0.0203307839877527
2024-04-11,GVR,30477.0,31552.0,30428.0,31161.0,2723762,,0.0078611184813118
2024-04-12,GVR,31210.0,31503.0,30917.0,31259.0,2990242,,0.0031400218045874
2024-04-15,GVR,31259.0,32480.0,29110.0,29110.0,7401194,,-0.0712255769608395
2024-04-16,GVR,29305.0,29647.0,28621.0,29647.0,5271483,,0.0182791821286682
2024-04-17,GVR,29989.0,29989.0,27986.0,27986.0,4712356,,-0.0576565547526783
2024-04-19,GVR,26863.0,28719.0,26863.0,27449.0,5883275,,-0.0193746477140613
2024-04-22,GVR,28230.0,28377.0,27547.0,28035.0,2523350,,0.0211239921561756
2024-04-23,GVR,27986.0,28230.0,26423.0,26961.0,4114748,,-0.0390623522312897
2024-04-24,GVR,27449.0,28816.0,27205.0,28816.0,6237441,,0.0665394110892541
2024-04-25,GVR,29012.0,29305.0,28475.0,28719.0,3441565,,-0.0033718638012744
2024-04-26,GVR,28377.0,29744.0,28377.0,29305.0,3971670,,0.0201992252960667
2024-05-02,GVR,29305.0,29647.0,28572.0,29305.0,3825407,,0.0
2024-05-03,GVR,29598.0,29598.0,28670.0,28719.0,3959373,,-0.0201992252960667
2024-05-06,GVR,29158.0,30526.0,28816.0,30477.0,6484421,,0.0594133761451917
2024-05-07,GVR,30575.0,31014.0,30086.0,30721.0,3852895,,0.0079741590554795
2024-05-08,GVR,30282.0,31405.0,29793.0,30966.0,5304778,,0.0079433685616478
2024-05-09,GVR,31063.0,31942.0,30868.0,31014.0,5782746,,0.0015488870473121
2024-05-10,GVR,31063.0,31161.0,30477.0,30917.0,3562584,,-0.0031325210094852
2024-05-13,GVR,31063.0,31503.0,30575.0,31259.0,3375177,,0.0110011402858992
2024-05-14,GVR,31454.0,32089.0,31356.0,31747.0,4216822,,0.0154908979670626
2024-05-15,GVR,32089.0,32089.0,31552.0,31991.0,3873903,,0.0076563805560937
2024-05-16,GVR,32235.0,32626.0,31747.0,31796.0,4269646,,-0.0061141175306617
2024-05-17,GVR,31649.0,33359.0,31552.0,32577.0,6325118,,0.0242660221920067
2024-05-20,GVR,32870.0,33701.0,32724.0,32821.0,5488563,,0.0074620365209759
2024-05-21,GVR,32821.0,32968.0,32138.0,32577.0,4042387,,-0.0074620365209759
2024-05-22,GVR,33017.0,33163.0,31845.0,32040.0,5202951,,-0.0166213957027146
2024-05-23,GVR,31845.0,32675.0,31649.0,32626.0,4459502,,0.0181243943139523
2024-05-24,GVR,32235.0,34189.0,32040.0,33456.0,12311917,,0.0251216261721668
2024-05-27,GVR,33408.0,35117.0,32773.0,34433.0,7434247,,0.0287842641822383
2024-05-28,GVR,34677.0,34775.0,34140.0,34775.0,4465496,,0.0098833309409905
2024-05-29,GVR,34726.0,36045.0,33994.0,34091.0,6871586,,-0.0198653179743551
2024-05-30,GVR,33505.0,35410.0,33261.0,35166.0,8155218,,0.0310462868871958
2024-05-31,GVR,35264.0,35361.0,34336.0,34336.0,2635995,,-0.0238853402740592
2024-06-03,GVR,34873.0,34873.0,34189.0,34189.0,4509000,,-0.0042904115430401
2024-06-04,GVR,34189.0,34922.0,34140.0,34287.0,3284074,,0.0028623186783228
2024-06-05,GVR,34677.0,35459.0,34287.0,34336.0,4620183,,0.0014280928647174
2024-06-06,GVR,34384.0,34629.0,33798.0,33994.0,3063593,,-0.0100103279931282
2024-06-07,GVR,34091.0,34384.0,33994.0,34189.0,2124683,,0.0057199164500881
2024-06-10,GVR,34433.0,35898.0,34433.0,35361.0,6189529,,0.0337055630072943
2024-06-11,GVR,35459.0,35605.0,34433.0,34775.0,4493203,,-0.0167107801030355
2024-06-12,GVR,34580.0,34971.0,34238.0,34922.0,3276656,,0.0042182652904291
2024-06-13,GVR,35117.0,35117.0,34482.0,34531.0,3581691,,-0.0112595317930212
